stateInterest_state,stateInterest_thirtyYearFixed,stateInterest_thirtyYearFixedCount,stateInterest_fifteenYearFixed,stateInterest_fifteenYearFixedCount,stateInterest_fiveOneARM,stateInterest_fiveOneARMCount,isShortSale,source,yearBuilt,nextOpenHouseEndTime,sqft,lastSaleDate,id,state,county,longitude,zip,image_image,image_url,image_width,image_height,virtual_tours_0,tax,mls_id,ROI_traditional_ROI,ROI_traditional_rental,ROI_airbnb_rental,ROI_airbnb_cap_rate,ROI_airbnb_ROI,ROI_traditional_cap_rate,daysOnMarket,meta_metaKey,meta_value,neighborhood_country,neighborhood_image,neighborhood_city,neighborhood_singleHomeValue,neighborhood_mashMeter,neighborhood_latitude,neighborhood_description,neighborhood_singleHomeValue_formatted,neighborhood_is_village,neighborhood_mashMeter_formatted,neighborhood_name,neighborhood_id,neighborhood_state,neighborhood_longitude,neighborhood_walkscore,neighborhood_airbnb_properties_count,neighborhood_traditional_properties_count,homeType,property_type,property_sub_type,beds,num_of_units,favorite,status,city,saleType,latitude,description,nextOpenHouseDate,recentReductionDate,title,rent_appreciation_rate,originalListPrice,parkingSpots,parkingType,address,nextOpenHouseStartTime,lotSize,broker_name,broker_number,broker_url,url,baths,address_revealing,location,interested,listPrice,price_per_sqft,lastSalePrice,is_foreclosure,foreclosure_status,occupancy_status,owner_occupied,listing_date,heating_system,cooling_system,mls_name,walkscore,investment_likelihood_label,investment_likelihood_score,hoa_dues,view_type,parcel_number,architecture_style,has_pool,is_water_front,needs_repair,tenant_occupied,is_market_place,schools_0_category,schools_0_name,schools_0_district,schools_1_category,schools_1_name,schools_1_district,schools_2_category,schools_2_name,schools_2_district,schools_3_category,schools_3_name,schools_3_district,modification_timestamp,created_at,updated_ar,updated_at,owner_first_name,owner_last_name,agents_0_id,agents_0_office_id
TX,4.42,0,3.82,0,3.96,0,,Keller Williams Realty International,1982,4:00 PM,1594,,2507484,TX,Travis,-97.84809875,78749,http://photos.listhub.net/KW/10923133/1?lm=20200307T123137,http://photos.listhub.net/KW/10923133/1?lm=20200307T123137,100,100,https://tours.virtuance.com/1552719?idx=1,7193,6792351,0.952662,1881.29,3020.17,3.29522,3.29522,0.952662,31,,,United States,,Austin,374950,67.41,30.245753,,"$374,950 ",FALSE,67.41,East Oak Hill,416969,TX,-97.83871,17,15,7,Single Family Residential,Residential,Single Family Detached,3,,,Pending,Austin,MLS Listing,30.21372986,"Great one-story home on a nearly 1/2 acre greenbelt lot in the heart of SW Austin! Recent updates include new roof, water heater, LED lighting, plus new vinyl plank flooring throughout. The master suite features a full bath, multiple closets, plus room for an office space. A big screened-in back patio leads to a deep backyard with greenbelt views. The backyard shed marks the halfway point to the back property line! Walk or bike to the Violet Crown Trail, Dick Nichols Park, Whole Foods, dining, and more!",3/8/2020,,"Single Family Detached, Other - Austin, TX",,,,Garage,7609 Islander DR,1:00 PM,20390,Keller Williams Realty International,(512) 448-4111,http://www.kwaustin.com/,https://listings.listhub.net/pages/KW/10923133/?channel=mashv,2,TRUE,East Oak Hill,,349900,219.510665,,0,,,FALSE,2020-03-06T00:00:00.000Z,Central Furnace,Central A/C,"Keller Williams Realty, Inc.",,1,86.12,,,,Other,,,0,0,0,Elementary,Boone,,High,Crockett,,JuniorHigh,Covington,,Middle,,,2020-03-28T12:37:41.000Z,2020-03-08T04:43:47.000Z,2020-04-06T04:48:44.000Z,2020-04-06T04:48:44.000Z,NELSON,SUSAN,185487,5288
TX,4.42,0,3.82,0,3.96,0,,Keller Williams Realty International,1999,,2074,,2508771,TX,Travis,-97.83738708,78735,http://photos.listhub.net/KW/10924708/1?lm=20200308T123216,http://photos.listhub.net/KW/10924708/1?lm=20200308T123216,100,100,https://www.tourfactory.com/idxr2711253,12750,5692685,-0.768116,1881.29,3020.17,0.722176,0.722176,-0.768116,30,,,United States,,Austin,374950,67.41,30.245753,,"$374,950 ",FALSE,67.41,East Oak Hill,416969,TX,-97.83871,17,15,7,Single Family Residential,Residential,Single Family Detached,3,,,Pending,Austin,MLS Listing,30.25691986,"Rare opportunity for a house in Travis Country on a greenbelt lot with direct backyard access to the Barton Creek greenbelt! This home was built w/ two masters, combining two secondary bedrooms but could be converted back so that it is a 3 bed w/ office or 4 bed. Great flexible and open floor plan. Ideal for someone looking to put their own modern finishes on and have an ideal location too! Travis Country has lots of green space with two neighborhood parks with pools, playgrounds, tennis & sport courts.",,,"Single Family Detached, Other - Austin, TX",,,,,5404 Moon Shadow DR,,,Keller Williams Realty International,(512) 448-4111,http://www.kwaustin.com/,https://listings.listhub.net/pages/KW/10924708/?channel=mashv,2,TRUE,East Oak Hill,,550000,265.1880424,,0,,,FALSE,2020-03-07T00:00:00.000Z,Central Furnace (Natural Gas),Central A/C,"Keller Williams Realty, Inc.",,1,75.5,,,,Other,,,0,0,0,Elementary,Oak Hill,,High,Austin,,JuniorHigh,O Henry,,Middle,,,2020-04-05T12:19:52.000Z,2020-03-09T04:25:48.000Z,2020-04-06T04:48:49.000Z,2020-04-06T04:48:49.000Z,,,85281,5288
TX,4.42,0,3.82,0,3.96,0,,Engel & Volkers Austin Westlake,1984,,1256,,2513736,TX,Travis,-97.8407135,78749,http://photos.listhub.net/EV/TQK2896157/1?lm=20200312T120155,http://photos.listhub.net/EV/TQK2896157/1?lm=20200312T120155,100,100,https://mls.realtour.biz/139-6501BrushCountryRoad/Austin/TX,5268,2896157,2.02082,1881.29,3020.17,4.84821,4.84821,2.02082,27,,,United States,,Austin,374950,67.41,30.245753,,"$374,950 ",FALSE,67.41,East Oak Hill,416969,TX,-97.83871,17,15,7,Condo/Coop,Residential,Condominium,3,,,Active,Austin,MLS Listing,30.2248497,"Rare remodeled condo in Westcreek Landing! Walkability to outdoor trails, Whole Foods, Randall's, Torchy's, Kerby Lane, P. Terry's & much more! One-story condo offers grey tile wood-look flooring, remastered kitchen with quartz countertops & wine refrigerator. Features gas log fireplace, volume ceilings, spacious master, built-ins, 3rd bedroom/den with storage. Attached garage and additional reserved space. Private patio for gardening/grilling. HOA includes water, landscaping & trash. Close to 71 & Mopac.",,,"Condo, End Unit|Single level Floor Plan - Austin, TX",,,,Garage - Attached,6501 Brush Country 139,,5140,Engel & Volkers Austin Westlake,+1 512-328-3939,,https://listings.listhub.net/pages/EV/TQK2896157/?channel=mashv,2,TRUE,East Oak Hill,,289900,230.8121019,,0,,,FALSE,2020-03-10T00:00:00.000Z,Central Furnace,,Engel & V枚lkers,,1,53.94,,,,Other,,,0,0,0,Elementary,Patton,Austin ISD,High,Austin,Austin ISD,JuniorHigh,,Austin ISD,Middle,Small,Austin ISD,2020-04-01T12:02:04.000Z,2020-03-12T04:34:04.000Z,2020-04-06T04:56:14.000Z,2020-04-06T04:56:14.000Z,POLLARD KRISTINE,SCHOEN,38311,8185
TX,4.42,0,3.82,0,3.96,0,,Keller Williams Realty International,2005,,1131,,2533593,TX,Travis,-97.85343933,78749,http://photos.listhub.net/KW/10949826/1?lm=20200320T124130,http://photos.listhub.net/KW/10949826/1?lm=20200320T124130,100,100,https://www.seetheproperty.com/u/342399,5617,1004234,0.765267,1540,2199.12,1.47134,1.47134,0.765267,18,,,United States,,Austin,374950,67.41,30.245753,,"$374,950 ",FALSE,67.41,East Oak Hill,416969,TX,-97.83871,17,15,7,Condo/Coop,Common Interest,Condominium,2,,,Active,Austin,MLS Listing,30.22604942,"One story condo in the beautiful community of Cottage Court Condos! This open floor plan boasts natural light throughout protected by energy efficient tinting. This home also features vaulted ceilings, crown molding, kitchen w/ breakfast bar, and an open dining room. Upgrades include extensive ADA compliant features throughout the home. Retreat to the private yard w/ green space & open patio for entertaining! Enjoy recreational activities in nearby parks and community pool. Easy access to S MoPac Expy!",,,"Condominium, Other - Austin, TX",,,,,6801 Beckett RD #102L,,,Keller Williams Realty International,(512) 448-4111,http://www.kwaustin.com/,https://listings.listhub.net/pages/KW/10949826/?channel=mashv,2,TRUE,East Oak Hill,,300000,265.2519894,,0,,,FALSE,2020-03-19T00:00:00.000Z,Central Furnace,Central A/C,"Keller Williams Realty, Inc.",,0,0.58,,,,Other,,,0,0,0,Elementary,Patton,,High,Austin,,JuniorHigh,Small,,Middle,,,2020-04-05T12:19:52.000Z,2020-03-21T05:08:02.000Z,2020-04-06T04:50:23.000Z,2020-04-06T04:50:23.000Z,,,38170,5288
TX,4.42,0,3.82,0,3.96,0,,Keller Williams Realty International,1990,,2268,4/3/2017 0:00,1320483,TX,Travis,-97.88980103,78739,http://photos.listhub.net/KW/10951927/1?lm=20200321T124129,http://photos.listhub.net/KW/10951927/1?lm=20200321T124129,100,100,http://listing.austin360photography.com/ut/10805_Pinkney_Lane.html,8784,1328630,1.3039,2569.68,3528.94,2.43299,2.43299,1.3039,17,views,4,United States,,Austin,549000,66.56,30.238651,,"$549,000 ",FALSE,66.56,West Oak Hill,416968,TX,-97.89121,14,15,22,Single Family Residential,Residential,Single Family Detached,4,,,Pending,Austin,MLS Listing,30.18969917,"Check out this gorgeous one story home in the desirable Circle C community! Step in and notice the high ceilings + large windows that flood the home w/ natural light. The stunning kitchen offers granite counters, SS appliances, and center island. The master suite features a luxurious bathroom w/ a double vanity + large garden tub! Entertaining is easy in the spacious yard w/ finished deck! AMAZING location - just minutes away from Downtown Austin with an abundance of amenities just steps away.",,,"Single Family Detached, Other - Austin, TX",,,,Garage - Attached,10805 Pinkney LN,,10036,Keller Williams Realty International,(512) 448-4111,http://www.kwaustin.com/,https://listings.listhub.net/pages/KW/10951927/?channel=mashv,2,TRUE,West Oak Hill,,500000,220.4585538,400500,0,,,FALSE,2020-03-20T00:00:00.000Z,Central Furnace,Central A/C,"Keller Williams Realty, Inc.",,1,84.62,,,,Other,,,0,0,0,Elementary,Kiker,,High,Bowie,,JuniorHigh,Gorzycki,,Middle,,,2020-04-05T12:19:52.000Z,2018-08-01T03:23:47.000Z,2020-04-06T04:50:53.000Z,2020-04-06T04:50:53.000Z,JEFFREY T & DIANA H,SILVA,51541,5288
TX,4.42,0,3.82,0,3.96,0,,Keller Williams Realty International,2016,,1816,,1933334,TX,Travis,-97.88169861,78735,http://photos.listhub.net/KW/10427503/1?lm=20200405T184228,http://photos.listhub.net/KW/10427503/1?lm=20200405T184228,100,100,https://www.seetheproperty.com/u/316348,,7304185,-1.42885,1530,2477.94,-0.566291,-0.566291,-1.42885,294,,,United States,,Austin,549000,66.56,30.238651,,"$549,000 ",FALSE,66.56,West Oak Hill,416968,TX,-97.89121,14,15,22,Condo/Coop,Common Interest,Condominium,2,,,Active,Austin,MLS Listing,30.25779915,"Impeccable 2 bedroom condo located in the gated Enclave at Escondera! Flexible 3rd room could be used as bedroom or office. RARE 1 story end unit has one of a kind features. Motorized shades on patio give the ultimate PRIVACY when not in use. Breathtaking Hill Country views can be seen for miles from the covered balcony! Truly authentic LOCK & LEAVE. Enjoy the on-site fitness facility, community pool, & hiking/biking trails in the 50 acre preserve owned by HOA. Easy to show, text agent to confirm",,,"Condominium, Other - Austin, TX",,,,Open,8200 SOUTHWEST PKWY #705,,,Keller Williams Realty International,(512) 448-4111,http://www.kwaustin.com/,https://listings.listhub.net/pages/KW/10427503/?channel=mashv,2,TRUE,West Oak Hill,,699000,384.9118943,,0,,,FALSE,2019-06-17T00:00:00.000Z,Central Furnace (Natural Gas),Central A/C,"Keller Williams Realty, Inc.",,0,29.15,,"Golf Course,Hills",,Other,,,0,0,0,Elementary,Oak Hill,,High,Austin,,JuniorHigh,O Henry,,Middle,,,2020-04-05T12:19:52.000Z,2019-06-19T00:57:57.000Z,2020-04-06T04:40:30.000Z,2020-04-06T04:40:30.000Z,,,67464,5288
TX,4.42,0,3.82,0,3.96,0,,Keller Williams - Lake Travis,2008,,6365,,2184868,TX,Travis,-97.94429779,78737,http://photos.listhub.net/KW/10580577/1?lm=20190824T063927,http://photos.listhub.net/KW/10580577/1?lm=20190824T063927,100,100,http://www.seetheproperty.com/u/285762,22671,7218433,-1.13927,2569.68,3528.94,-0.814297,-0.814297,-1.13927,585,,,United States,,Austin,549000,66.56,30.238651,,"$549,000 ",FALSE,66.56,West Oak Hill,416968,TX,-97.89121,14,15,22,Single Family Residential,Residential,Single Family Detached,4,,,Pending,Austin,MLS Listing,30.15559959,"Equestrian meets Elegance...just minutes from downtown/airport/schools/eateries/wineries/shopping. 2 separate pastures, a 5 stall horse barn w/ living quarters, & a dressage arena make this an equestrians dream. Enjoy walks & picnics along the creek or entertain guests under a spacious outdoor living area & gazebo w/ fireplace. The impeccably maintained grounds are matched only by the custom design features of the home. Stone tile, hardwoods, exquisite granite, large bedrooms, & an abundance of storage.",,,"Single Family Detached, Other - Austin, TX",,,,,14715 Bear Creek PASS,,,Keller Williams - Lake Travis,5122639090,,https://listings.listhub.net/pages/KW/10580577/?channel=mashv,5,TRUE,West Oak Hill,,1700000,267.0856245,,0,,,FALSE,2018-08-30T00:00:00.000Z,Central Furnace,Central A/C,"Keller Williams Realty, Inc.",,1,80.5,,Water,,Other,,TRUE,0,0,0,Elementary,Sycamore Springs,,High,Dripping Springs,,JuniorHigh,Sycamore Springs,,Middle,,,2020-04-05T12:21:44.000Z,2019-08-25T01:11:36.000Z,2020-04-06T04:35:15.000Z,2020-04-06T04:35:15.000Z,,,412122,8145
TX,4.42,0,3.82,0,3.96,0,,AVO REALTY,2002,,1769,,2370386,TX,Travis,-97.96180725,78737,http://photos.listhub.net/SMABOR/396189/1?lm=20191203T010546,http://photos.listhub.net/SMABOR/396189/1?lm=20191203T010546,100,100,.,,396189,-0.691952,2072.24,2466.51,-0.602856,-0.602856,-0.691952,126,,,United States,,Austin,549000,66.56,30.238651,,"$549,000 ",FALSE,66.56,West Oak Hill,416968,TX,-97.89121,14,15,22,Single Family Residential,Residential,Single Family Detached,3,,,Active,Austin,MLS Listing,30.19062042,"Investment opportunity or great place to live/work. Sturdy stone home of nearly 1,800 sq ft, on 3.5 fenced acres. Hill country views. Mature trees. 2 car detached garage; storage building; large hot tub; patio. Well maintained interior: formal entrance; foyer; open floor plan; gleaming vinyl flooring throughout (looks like hardwood, but it芒聙聶s easier to maintain); ceiling fans throughout; large family room offers cathedral ceiling and cozy wood burning fireplace. Big kitchen features: stainless steel appliances; gas stove; dishwasher; island; walk-in pantry; spacious dining area. Bright master suite offers walk-in closet and dual vanities. Central A/C. Security system. City water. Great location. Close to the new Belterra development (shopping, dining, entertainment). Wedding capital of the world. New wedding venue kitty-corner from property. Hwy. 103 is 脗录 mile; Erica Hughes Stables is 脗陆 mile; E. Hwy. 290 is 1 mile. Discover your destiny and a new lifestyle here.",,,"Traditional, Single Family - Austin, TX",,,,,10717 Signal Hill Road,,152460,AVO REALTY,5125932298,,https://listings.listhub.net/pages/SMABOR/396189/?channel=mashv,2,TRUE,West Oak Hill,,690000,390.0508762,,0,,,FALSE,2019-12-02T00:00:00.000Z,Fireplace (Natural Gas),Central A/C,Central Texas Multiple Listing Service,,1,60,,,,New Traditional,,,0,0,0,Elementary,,Dripping Springs ISD,High,,Dripping Springs ISD,JuniorHigh,,Dripping Springs ISD,Middle,,Dripping Springs ISD,2020-02-21T18:03:41.000Z,2019-12-04T03:00:00.000Z,2020-04-06T04:57:03.000Z,2020-04-06T04:57:03.000Z,,,104208,16286
TX,4.42,0,3.82,0,3.96,0,,Keller Williams Realty International,1999,2:00 PM,3230,,2411418,TX,Travis,-97.90139771,78739,http://photos.listhub.net/KW/10818727/1?lm=20200116T122949,http://photos.listhub.net/KW/10818727/1?lm=20200116T122949,100,100,https://mls.realtour.biz/11501ALBERTADR/AUSTIN/TX,11811,5204686,0.371968,2569.68,3528.94,1.15637,1.15637,0.371968,85,,,United States,,Austin,549000,66.56,30.238651,,"$549,000 ",FALSE,66.56,West Oak Hill,416968,TX,-97.89121,14,15,22,Single Family Residential,Residential,Single Family Detached,4,,,Pending,Austin,MLS Listing,30.18512917,"Beautiful David Weekly with open plan and high ceilings. Rare cut stone and Country French brick. 4 large bedrooms and 3 full baths. ""Guest"" bedroom at back with full bath is super-convenient. Large separate office too. Big kitchen has commanding view of family room with gas fireplace. 4-car garage can hold 4 cars or big workshop and 3 cars! Sweet deck/patio has gas and is ready for a party. Quiet, secluded area of CC West w/low traffic. Quick jaunt to Clayton Elementary and resort-style, Circle C pool.",2/9/2020,,"Single Family Detached, Other - Austin, TX",,,,,11501 Alberta DR,12:00 PM,,Keller Williams Realty International,(512) 448-4111,http://www.kwaustin.com/,https://listings.listhub.net/pages/KW/10818727/?channel=mashv,3,TRUE,West Oak Hill,,619000,191.6408669,,0,,,FALSE,2020-01-10T00:00:00.000Z,Central Furnace (Natural Gas),Central A/C,"Keller Williams Realty, Inc.",,1,71.75,,,,Other,,,0,0,0,Elementary,Clayton,,High,Bowie,,JuniorHigh,Gorzycki,,Middle,,,2020-03-20T12:22:38.000Z,2020-01-12T02:36:20.000Z,2020-04-04T02:24:27.000Z,2020-04-04T02:24:27.000Z,,,38003,5288
TX,4.42,0,3.82,0,3.96,0,,Keller Williams Realty International,2010,4:00 PM,4162,,2424226,TX,Travis,-97.99645233,78737,http://photos.listhub.net/KW/10833936/1?lm=20200214T123610,http://photos.listhub.net/KW/10833936/1?lm=20200214T123610,100,100,https://mandrillapp.com/track/click/31131086/mls.homejab.com?p=eyJzIjoiUEVBMGx2VnRnTUZ6RTJjR181dGtMMnl4a213IiwidiI6MSwicCI6IntcInVcIjozMTEzMTA4NixcInZcIjoxLFwidXJsXCI6XCJodHRwczpcXFwvXFxcL21scy5ob21lamFiLmNvbVxcXC9wcm9wZXJ0eVxcXC92aWV3XFxcLzE1ODYtZ3Jhc3N5,15496,3256344,-0.185171,2569.68,3528.94,0.720164,0.720164,-0.185171,77,,,United States,,Austin,549000,66.56,30.238651,,"$549,000 ",FALSE,66.56,West Oak Hill,416968,TX,-97.89121,14,15,22,Single Family Residential,Residential,Single Family Detached,4,,,Pending,Austin,MLS Listing,30.16749001,"Stunning home on nearly half an acre in the highly desired and gated neighborhood of Highpointe. Floor plan features chefs delight kitchen with butlers pantry, granite counter-tops, and SS appliances. Media room with surround sound and a private study. 4 car garage, huge backyard with one of a kind pool, custom pool bath, and over sized covered patio make this the perfect place to entertain loved ones. Walking distance to sports, courts, gym, tennis courts, pools and more. DSISD Sycamore Springs schools!",1/26/2020,,"Single Family Detached, Other - Austin, TX",,,,Covered,1586 Grassy Field RD,1:00 PM,,Keller Williams Realty International,(512) 448-4111,http://www.kwaustin.com/,https://listings.listhub.net/pages/KW/10833936/?channel=mashv,5,TRUE,West Oak Hill,,589999,141.7585296,,0,,,FALSE,2020-01-20T00:00:00.000Z,Central Furnace (Natural Gas),Central A/C,"Keller Williams Realty, Inc.",,1,68.5,,Hills,,Other,TRUE,,0,0,0,Elementary,Sycamore Springs,,High,Dripping Springs,,JuniorHigh,Sycamore Springs,,Middle,,,2020-04-05T12:19:52.000Z,2020-01-22T03:02:18.000Z,2020-04-06T04:43:59.000Z,2020-04-06T04:43:59.000Z,,,197050,5288
TX,4.42,0,3.82,0,3.96,0,,Engel & Volkers Austin Westlake,2014,,3600,,2438633,TX,Travis,-97.92730713,78736,http://photos.listhub.net/EV/TQK8680581/1?lm=20200213T183132,http://photos.listhub.net/EV/TQK8680581/1?lm=20200213T183132,100,100,.,,8680581,-1.41158,2569.68,3528.94,-0.999749,-0.999749,-1.41158,55,,,United States,,Austin,549000,66.56,30.238651,,"$549,000 ",FALSE,66.56,West Oak Hill,416968,TX,-97.89121,14,15,22,Single Family Residential,Residential,Single Family Detached,4,,,Active,Austin,MLS Listing,30.25089073,"This beautiful single-story custom home by Steve Hughes with 4 bds,4 bths, open kitchen family room w/white quartz counters, stainless steel appliances, hickory wood floors throughout, 2 fireplaces. A large game room that can be converted to an office.",,,"Single-Family Home, 1st Floor Entry - Austin, TX",,,3,,7613 Lenape Trail,,22956,Engel & Volkers Austin Westlake,+1 512-328-3939,,https://listings.listhub.net/pages/EV/TQK8680581/?channel=mashv,4,TRUE,West Oak Hill,,1297000,360.2777778,,0,,,FALSE,2020-02-11T00:00:00.000Z,Central Furnace (Natural Gas),,Engel & V枚lkers,,1,88,,,,Other,,,0,0,0,Elementary,Baldwin,Austin ISD,High,Bowie,Austin ISD,JuniorHigh,,Austin ISD,Middle,Small,Austin ISD,2020-04-05T00:01:59.000Z,2020-01-29T03:38:30.000Z,2020-04-06T04:55:44.000Z,2020-04-06T04:55:44.000Z,,,38315,8185
TX,4.42,0,3.82,0,3.96,0,,Keller Williams Realty International,2007,4:00 PM,3508,,2479954,TX,Travis,-98.00124359,78737,http://photos.listhub.net/KW/10889851/1?lm=20200310T183135,http://photos.listhub.net/KW/10889851/1?lm=20200310T183135,100,100,https://ridgephotography.hd.pics/182-Running-Water-Way/idx,14482,4241245,-0.778478,2072.24,2466.51,-0.693518,-0.693518,-0.778478,46,,,United States,,Austin,549000,66.56,30.238651,,"$549,000 ",FALSE,66.56,West Oak Hill,416968,TX,-97.89121,14,15,22,Single Family Residential,Residential,Single Family Detached,3,,,Active,Austin,MLS Listing,30.17107964,"Luxurious former model home with $120K plus in upgrades, & the BEST lot & views in Highpointe! This 1.5 story open-concept floor plan offers 3 bedrooms, 3.5 bathrooms, 3,508 SQ FT, executive office, formal dining, gorgeous sunroom, upstairs bonus room with kitchenette, & separate media room. Other features include elegant hardwood floors, crown molding, speaker & security system, built-in shelving, beamed & coffered ceilings, & gas fireplace. Cul-de-sac street & oversized lot backing to pond & greenbelt!",3/14/2020,,"Single Family Detached, Other - Austin, TX",,,,Open,182 Running Water WAY,1:00 PM,13138,Keller Williams Realty International,(512) 448-4111,http://www.kwaustin.com/,https://listings.listhub.net/pages/KW/10889851/?channel=mashv,4,TRUE,West Oak Hill,,580000,165.336374,,0,,,FALSE,2020-02-20T00:00:00.000Z,Central Furnace,Central A/C,"Keller Williams Realty, Inc.",,1,66,,Water,,Other,,TRUE,0,0,0,Elementary,Sycamore Springs,,High,Dripping Springs,,JuniorHigh,Sycamore Springs,,Middle,,,2020-03-23T12:42:25.000Z,2020-02-22T14:13:32.000Z,2020-04-06T04:46:22.000Z,2020-04-06T04:46:22.000Z,CONNER BRADLEY ALLAN & BARBARA,LYNN,38012,5288
